series,state,year,month,rate
LASST490000000000003,49,2013,11,4.1
LASST490000000000003,49,2013,12,4
LASST490000000000003,49,2014,01,3.9
LASST490000000000003,49,2014,02,3.8
LASST490000000000003,49,2014,03,3.8
LASST490000000000003,49,2014,04,3.8
LASST490000000000003,49,2014,05,3.7
LASST490000000000003,49,2014,06,3.7
LASST490000000000003,49,2014,07,3.7
LASST490000000000003,49,2014,08,3.7
LASST490000000000003,49,2014,09,3.7
LASST490000000000003,49,2014,10,3.6
LASST490000000000003,49,2014,11,3.6
LASST490000000000003,49,2014,12,3.6
LASST490000000000003,49,2015,01,3.4
LASST490000000000003,49,2015,02,3.4
LASST490000000000003,49,2015,03,3.4
LASST490000000000003,49,2015,04,3.4
LASST490000000000003,49,2015,05,3.5
LASST490000000000003,49,2015,06,3.5
LASST490000000000003,49,2015,07,3.6
LASST490000000000003,49,2015,08,3.7
LASST490000000000003,49,2015,09,3.6
LASST500000000000003,50,2006,01,3.5
LASST500000000000003,50,2006,02,3.5
LASST500000000000003,50,2006,03,3.5
LASST500000000000003,50,2006,04,3.5
LASST500000000000003,50,2006,05,3.6
LASST500000000000003,50,2006,06,3.6
LASST500000000000003,50,2006,07,3.7
LASST500000000000003,50,2006,08,3.8
LASST500000000000003,50,2006,09,3.8
LASST500000000000003,50,2006,10,3.9
LASST500000000000003,50,2006,11,3.9
LASST500000000000003,50,2006,12,3.9
LASST500000000000003,50,2007,01,3.9
LASST500000000000003,50,2007,02,3.9
LASST500000000000003,50,2007,03,3.9
LASST500000000000003,50,2007,04,3.9
LASST500000000000003,50,2007,05,3.9
LASST500000000000003,50,2007,06,4
LASST500000000000003,50,2007,07,4
LASST500000000000003,50,2007,08,4.1
LASST500000000000003,50,2007,09,4.1
LASST500000000000003,50,2007,10,4.2
LASST500000000000003,50,2007,11,4.2
LASST500000000000003,50,2007,12,4.2
LASST500000000000003,50,2008,01,4.3
LASST500000000000003,50,2008,02,4.3
LASST500000000000003,50,2008,03,4.3
LASST500000000000003,50,2008,04,4.4
LASST500000000000003,50,2008,05,4.4
LASST500000000000003,50,2008,06,4.5
LASST500000000000003,50,2008,07,4.6
LASST500000000000003,50,2008,08,4.7
LASST500000000000003,50,2008,09,4.8
LASST500000000000003,50,2008,10,5.1
LASST500000000000003,50,2008,11,5.4
LASST500000000000003,50,2008,12,5.7
LASST500000000000003,50,2009,01,6.1
LASST500000000000003,50,2009,02,6.5
LASST500000000000003,50,2009,03,6.8
LASST500000000000003,50,2009,04,6.9
LASST500000000000003,50,2009,05,7
LASST500000000000003,50,2009,06,6.9
LASST500000000000003,50,2009,07,6.8
LASST500000000000003,50,2009,08,6.6
LASST500000000000003,50,2009,09,6.5
LASST500000000000003,50,2009,10,6.4
LASST500000000000003,50,2009,11,6.4
LASST500000000000003,50,2009,12,6.3
LASST500000000000003,50,2010,01,6.3
LASST500000000000003,50,2010,02,6.3
LASST500000000000003,50,2010,03,6.2
LASST500000000000003,50,2010,04,6.2
LASST500000000000003,50,2010,05,6.1
LASST500000000000003,50,2010,06,6.1
LASST500000000000003,50,2010,07,6
LASST500000000000003,50,2010,08,6
LASST500000000000003,50,2010,09,6
LASST500000000000003,50,2010,10,5.9
LASST500000000000003,50,2010,11,5.9
LASST500000000000003,50,2010,12,5.9
LASST500000000000003,50,2011,01,5.8
LASST500000000000003,50,2011,02,5.8
LASST500000000000003,50,2011,03,5.7
LASST500000000000003,50,2011,04,5.6
LASST500000000000003,50,2011,05,5.5
LASST500000000000003,50,2011,06,5.5
LASST500000000000003,50,2011,07,5.4
LASST500000000000003,50,2011,08,5.4
LASST500000000000003,50,2011,09,5.4
LASST500000000000003,50,2011,10,5.4
LASST500000000000003,50,2011,11,5.3
LASST500000000000003,50,2011,12,5.2
LASST500000000000003,50,2012,01,5.1
LASST500000000000003,50,2012,02,5.1
LASST500000000000003,50,2012,03,5
LASST500000000000003,50,2012,04,5
LASST500000000000003,50,2012,05,5
LASST500000000000003,50,2012,06,5
LASST500000000000003,50,2012,07,5
LASST500000000000003,50,2012,08,5
LASST500000000000003,50,2012,09,4.9
LASST500000000000003,50,2012,10,4.8
LASST500000000000003,50,2012,11,4.7
LASST500000000000003,50,2012,12,4.6
LASST500000000000003,50,2013,01,4.6
LASST500000000000003,50,2013,02,4.5
LASST500000000000003,50,2013,03,4.5
LASST500000000000003,50,2013,04,4.4
LASST500000000000003,50,2013,05,4.4
LASST500000000000003,50,2013,06,4.4
LASST500000000000003,50,2013,07,4.4
LASST500000000000003,50,2013,08,4.4
LASST500000000000003,50,2013,09,4.4
LASST500000000000003,50,2013,10,4.3
LASST500000000000003,50,2013,11,4.2
LASST500000000000003,50,2013,12,4.2
LASST500000000000003,50,2014,01,4.1
LASST500000000000003,50,2014,02,4
LASST500000000000003,50,2014,03,4
LASST500000000000003,50,2014,04,4
LASST500000000000003,50,2014,05,4
LASST500000000000003,50,2014,06,4.1
LASST500000000000003,50,2014,07,4.1
LASST500000000000003,50,2014,08,4.1
LASST500000000000003,50,2014,09,4.2
LASST500000000000003,50,2014,10,4.2
LASST500000000000003,50,2014,11,4.2
LASST500000000000003,50,2014,12,4.1
LASST500000000000003,50,2015,01,4.1
LASST500000000000003,50,2015,02,3.9
LASST500000000000003,50,2015,03,3.8
LASST500000000000003,50,2015,04,3.6
LASST500000000000003,50,2015,05,3.6
LASST500000000000003,50,2015,06,3.6
LASST500000000000003,50,2015,07,3.6
LASST500000000000003,50,2015,08,3.6
LASST500000000000003,50,2015,09,3.7
LASST510000000000003,51,2006,01,3.2
LASST510000000000003,51,2006,02,3.1
LASST510000000000003,51,2006,03,3.1
LASST510000000000003,51,2006,04,3
LASST510000000000003,51,2006,05,3.1
LASST510000000000003,51,2006,06,3.1
LASST510000000000003,51,2006,07,3.1
LASST510000000000003,51,2006,08,3.2
LASST510000000000003,51,2006,09,3.2
LASST510000000000003,51,2006,10,3.1
LASST510000000000003,51,2006,11,3.1
LASST510000000000003,51,2006,12,3
LASST510000000000003,51,2007,01,3
LASST510000000000003,51,2007,02,2.9
LASST510000000000003,51,2007,03,2.9
LASST510000000000003,51,2007,04,2.9
LASST510000000000003,51,2007,05,2.9
LASST510000000000003,51,2007,06,3
LASST510000000000003,51,2007,07,3.1
LASST510000000000003,51,2007,08,3.2
LASST510000000000003,51,2007,09,3.3
LASST510000000000003,51,2007,10,3.3
LASST510000000000003,51,2007,11,3.4
LASST510000000000003,51,2007,12,3.5
LASST510000000000003,51,2008,01,3.5
LASST510000000000003,51,2008,02,3.5
LASST510000000000003,51,2008,03,3.6
LASST510000000000003,51,2008,04,3.7
LASST510000000000003,51,2008,05,3.8
LASST510000000000003,51,2008,06,3.9
LASST510000000000003,51,2008,07,4.1
LASST510000000000003,51,2008,08,4.2
LASST510000000000003,51,2008,09,4.3
LASST510000000000003,51,2008,10,4.6
LASST510000000000003,51,2008,11,4.9
LASST510000000000003,51,2008,12,5.3
LASST510000000000003,51,2009,01,5.7
LASST510000000000003,51,2009,02,6.1
LASST510000000000003,51,2009,03,6.4
LASST510000000000003,51,2009,04,6.6
LASST510000000000003,51,2009,05,6.8
LASST510000000000003,51,2009,06,6.9
LASST510000000000003,51,2009,07,6.9
LASST510000000000003,51,2009,08,7
LASST510000000000003,51,2009,09,7
LASST510000000000003,51,2009,10,7.1
LASST510000000000003,51,2009,11,7.2
LASST510000000000003,51,2009,12,7.3
LASST510000000000003,51,2010,01,7.4
LASST510000000000003,51,2010,02,7.4
LASST510000000000003,51,2010,03,7.3
LASST510000000000003,51,2010,04,7.3
LASST510000000000003,51,2010,05,7.1
LASST510000000000003,51,2010,06,7
LASST510000000000003,51,2010,07,7
LASST510000000000003,51,2010,08,6.9
LASST510000000000003,51,2010,09,6.9
LASST510000000000003,51,2010,10,6.8
LASST510000000000003,51,2010,11,6.8
LASST510000000000003,51,2010,12,6.7
LASST510000000000003,51,2011,01,6.6
LASST510000000000003,51,2011,02,6.5
LASST510000000000003,51,2011,03,6.4
LASST510000000000003,51,2011,04,6.4
LASST510000000000003,51,2011,05,6.4
LASST510000000000003,51,2011,06,6.5
LASST510000000000003,51,2011,07,6.5
LASST510000000000003,51,2011,08,6.5
LASST510000000000003,51,2011,09,6.5
LASST510000000000003,51,2011,10,6.5
LASST510000000000003,51,2011,11,6.4
LASST510000000000003,51,2011,12,6.3
LASST510000000000003,51,2012,01,6.2
LASST510000000000003,51,2012,02,6.1
LASST510000000000003,51,2012,03,6.1
LASST510000000000003,51,2012,04,6
LASST510000000000003,51,2012,05,6
LASST510000000000003,51,2012,06,6
LASST510000000000003,51,2012,07,5.9
LASST510000000000003,51,2012,08,5.9
LASST510000000000003,51,2012,09,5.8
LASST510000000000003,51,2012,10,5.8
LASST510000000000003,51,2012,11,5.7
LASST510000000000003,51,2012,12,5.7
LASST510000000000003,51,2013,01,5.7
LASST510000000000003,51,2013,02,5.6
LASST510000000000003,51,2013,03,5.6
LASST510000000000003,51,2013,04,5.6
LASST510000000000003,51,2013,05,5.6
LASST510000000000003,51,2013,06,5.6
LASST510000000000003,51,2013,07,5.6
LASST510000000000003,51,2013,08,5.5
LASST510000000000003,51,2013,09,5.5
LASST510000000000003,51,2013,10,5.4
LASST510000000000003,51,2013,11,5.4
LASST510000000000003,51,2013,12,5.4
LASST510000000000003,51,2014,01,5.3
LASST510000000000003,51,2014,02,5.3
LASST510000000000003,51,2014,03,5.3
LASST510000000000003,51,2014,04,5.3
LASST510000000000003,51,2014,05,5.2
LASST510000000000003,51,2014,06,5.2
LASST510000000000003,51,2014,07,5.1
LASST510000000000003,51,2014,08,5
LASST510000000000003,51,2014,09,5
LASST510000000000003,51,2014,10,4.9
LASST510000000000003,51,2014,11,4.8
LASST510000000000003,51,2014,12,4.8
LASST510000000000003,51,2015,01,4.7
LASST510000000000003,51,2015,02,4.7
LASST510000000000003,51,2015,03,4.8
LASST510000000000003,51,2015,04,4.8
LASST510000000000003,51,2015,05,4.9
LASST510000000000003,51,2015,06,4.9
LASST510000000000003,51,2015,07,4.8
LASST510000000000003,51,2015,08,4.5
LASST510000000000003,51,2015,09,4.3
LASST530000000000003,53,2006,01,5.1
LASST530000000000003,53,2006,02,5
LASST530000000000003,53,2006,03,5
LASST530000000000003,53,2006,04,5
LASST530000000000003,53,2006,05,5
LASST530000000000003,53,2006,06,5.1
LASST530000000000003,53,2006,07,5.1
LASST530000000000003,53,2006,08,5.1
LASST530000000000003,53,2006,09,5.1
LASST530000000000003,53,2006,10,5.1
LASST530000000000003,53,2006,11,5
LASST530000000000003,53,2006,12,4.9
LASST530000000000003,53,2007,01,4.8
LASST530000000000003,53,2007,02,4.7
LASST530000000000003,53,2007,03,4.7
LASST530000000000003,53,2007,04,4.6
LASST530000000000003,53,2007,05,4.6
LASST530000000000003,53,2007,06,4.6
LASST530000000000003,53,2007,07,4.7
LASST530000000000003,53,2007,08,4.7
LASST530000000000003,53,2007,09,4.8
LASST530000000000003,53,2007,10,4.8
LASST530000000000003,53,2007,11,4.8
LASST530000000000003,53,2007,12,4.8
LASST530000000000003,53,2008,01,4.8
LASST530000000000003,53,2008,02,4.8
LASST530000000000003,53,2008,03,4.9
LASST530000000000003,53,2008,04,5
LASST530000000000003,53,2008,05,5.1
LASST530000000000003,53,2008,06,5.3
LASST530000000000003,53,2008,07,5.5
LASST530000000000003,53,2008,08,5.6
LASST530000000000003,53,2008,09,5.8
LASST530000000000003,53,2008,10,6.1
LASST530000000000003,53,2008,11,6.4
LASST530000000000003,53,2008,12,6.8
LASST530000000000003,53,2009,01,7.2
LASST530000000000003,53,2009,02,7.6
LASST530000000000003,53,2009,03,7.9
LASST530000000000003,53,2009,04,8.5
LASST530000000000003,53,2009,05,8.9
LASST530000000000003,53,2009,06,9.3
LASST530000000000003,53,2009,07,9.6
LASST530000000000003,53,2009,08,9.9
LASST530000000000003,53,2009,09,10.3
LASST530000000000003,53,2009,10,10.3
LASST530000000000003,53,2009,11,10.4
LASST530000000000003,53,2009,12,10.4
LASST530000000000003,53,2010,01,10.4
LASST530000000000003,53,2010,02,10.3
LASST530000000000003,53,2010,03,10.2
LASST530000000000003,53,2010,04,10.1
LASST530000000000003,53,2010,05,10
LASST530000000000003,53,2010,06,9.9
LASST530000000000003,53,2010,07,9.8
LASST530000000000003,53,2010,08,9.8
LASST530000000000003,53,2010,09,9.7
LASST530000000000003,53,2010,10,9.7
LASST530000000000003,53,2010,11,9.7
LASST530000000000003,53,2010,12,9.6
LASST530000000000003,53,2011,01,9.5
LASST530000000000003,53,2011,02,9.4
LASST530000000000003,53,2011,03,9.4
LASST530000000000003,53,2011,04,9.3
LASST530000000000003,53,2011,05,9.3
LASST530000000000003,53,2011,06,9.2
LASST530000000000003,53,2011,07,9.2
LASST530000000000003,53,2011,08,9.1
LASST530000000000003,53,2011,09,9
LASST530000000000003,53,2011,10,8.9
LASST530000000000003,53,2011,11,8.8
LASST530000000000003,53,2011,12,8.6
LASST530000000000003,53,2012,01,8.5
LASST530000000000003,53,2012,02,8.4
LASST530000000000003,53,2012,03,8.4
LASST530000000000003,53,2012,04,8.3
LASST530000000000003,53,2012,05,8.3
LASST530000000000003,53,2012,06,8.2
LASST530000000000003,53,2012,07,8.1
LASST530000000000003,53,2012,08,7.9
LASST530000000000003,53,2012,09,7.8
LASST530000000000003,53,2012,10,7.6
LASST530000000000003,53,2012,11,7.5
LASST530000000000003,53,2012,12,7.4
LASST530000000000003,53,2013,01,7.3
LASST530000000000003,53,2013,02,7.2
LASST530000000000003,53,2013,03,7.1
LASST530000000000003,53,2013,04,7.1
LASST530000000000003,53,2013,05,7
LASST530000000000003,53,2013,06,7
LASST530000000000003,53,2013,07,6.9
LASST530000000000003,53,2013,08,6.9
LASST530000000000003,53,2013,09,6.8
LASST530000000000003,53,2013,10,6.7
LASST530000000000003,53,2013,11,6.7
LASST530000000000003,53,2013,12,6.6
LASST530000000000003,53,2014,01,6.5
LASST530000000000003,53,2014,02,6.4
LASST530000000000003,53,2014,03,6.3
LASST530000000000003,53,2014,04,6.2
LASST530000000000003,53,2014,05,6.2
LASST530000000000003,53,2014,06,6.1
LASST530000000000003,53,2014,07,6.2
LASST530000000000003,53,2014,08,6.2
LASST530000000000003,53,2014,09,6.2
LASST530000000000003,53,2014,10,6.3
LASST530000000000003,53,2014,11,6.3
LASST530000000000003,53,2014,12,6.3
LASST530000000000003,53,2015,01,6.3
LASST530000000000003,53,2015,02,6.3
LASST530000000000003,53,2015,03,5.9
LASST530000000000003,53,2015,04,5.5
LASST530000000000003,53,2015,05,5.4
LASST530000000000003,53,2015,06,5.3
LASST530000000000003,53,2015,07,5.3
LASST530000000000003,53,2015,08,5.3
LASST530000000000003,53,2015,09,5.2
LASST540000000000003,54,2006,01,4.7
LASST540000000000003,54,2006,02,4.7
LASST540000000000003,54,2006,03,4.7
LASST540000000000003,54,2006,04,4.8
LASST540000000000003,54,2006,05,4.9
LASST540000000000003,54,2006,06,5.1
LASST540000000000003,54,2006,07,5.2
LASST540000000000003,54,2006,08,5.2
LASST540000000000003,54,2006,09,5.2
LASST540000000000003,54,2006,10,5.1
LASST540000000000003,54,2006,11,4.9
LASST540000000000003,54,2006,12,4.8
LASST540000000000003,54,2007,01,4.7
LASST540000000000003,54,2007,02,4.6
LASST540000000000003,54,2007,03,4.5
LASST540000000000003,54,2007,04,4.5
LASST540000000000003,54,2007,05,4.5
LASST540000000000003,54,2007,06,4.5
LASST540000000000003,54,2007,07,4.6
LASST540000000000003,54,2007,08,4.7
LASST540000000000003,54,2007,09,4.8
LASST540000000000003,54,2007,10,4.8
LASST540000000000003,54,2007,11,4.8
LASST540000000000003,54,2007,12,4.7
LASST540000000000003,54,2008,01,4.6
LASST540000000000003,54,2008,02,4.5
LASST540000000000003,54,2008,03,4.4
LASST540000000000003,54,2008,04,4.3
LASST540000000000003,54,2008,05,4.2
LASST540000000000003,54,2008,06,4.2
LASST540000000000003,54,2008,07,4.1
LASST540000000000003,54,2008,08,4.1
LASST540000000000003,54,2008,09,4.3
LASST540000000000003,54,2008,10,4.5
LASST540000000000003,54,2008,11,4.9
LASST540000000000003,54,2008,12,5.3
LASST540000000000003,54,2009,01,5.9
LASST540000000000003,54,2009,02,6.5
LASST540000000000003,54,2009,03,7.1
LASST540000000000003,54,2009,04,7.6
LASST540000000000003,54,2009,05,8
LASST540000000000003,54,2009,06,8.2
LASST540000000000003,54,2009,07,8.3
LASST540000000000003,54,2009,08,8.3
LASST540000000000003,54,2009,09,8.3
LASST540000000000003,54,2009,10,8.3
LASST540000000000003,54,2009,11,8.4
LASST540000000000003,54,2009,12,8.5
LASST540000000000003,54,2010,01,8.5
LASST540000000000003,54,2010,02,8.6
LASST540000000000003,54,2010,03,8.5
LASST540000000000003,54,2010,04,8.5
LASST540000000000003,54,2010,05,8.4
LASST540000000000003,54,2010,06,8.4
LASST540000000000003,54,2010,07,8.5
LASST540000000000003,54,2010,08,8.6
LASST540000000000003,54,2010,09,8.7
LASST540000000000003,54,2010,10,8.7
LASST540000000000003,54,2010,11,8.8
LASST540000000000003,54,2010,12,8.7
LASST540000000000003,54,2011,01,8.6
LASST540000000000003,54,2011,02,8.5
LASST540000000000003,54,2011,03,8.3
LASST540000000000003,54,2011,04,8.1
LASST540000000000003,54,2011,05,8
LASST540000000000003,54,2011,06,7.9
LASST540000000000003,54,2011,07,7.9
LASST540000000000003,54,2011,08,7.9
LASST540000000000003,54,2011,09,7.8
LASST540000000000003,54,2011,10,7.7
LASST540000000000003,54,2011,11,7.6
LASST540000000000003,54,2011,12,7.4
LASST540000000000003,54,2012,01,7.3
LASST540000000000003,54,2012,02,7.2
LASST540000000000003,54,2012,03,7.3
LASST540000000000003,54,2012,04,7.4
LASST540000000000003,54,2012,05,7.5
LASST540000000000003,54,2012,06,7.6
LASST540000000000003,54,2012,07,7.6
LASST540000000000003,54,2012,08,7.6
LASST540000000000003,54,2012,09,7.6
LASST540000000000003,54,2012,10,7.5
LASST540000000000003,54,2012,11,7.4
LASST540000000000003,54,2012,12,7.3
LASST540000000000003,54,2013,01,7.2
LASST540000000000003,54,2013,02,7
LASST540000000000003,54,2013,03,6.8
LASST540000000000003,54,2013,04,6.7
LASST540000000000003,54,2013,05,6.6
LASST540000000000003,54,2013,06,6.5
LASST540000000000003,54,2013,07,6.5
LASST540000000000003,54,2013,08,6.5
LASST540000000000003,54,2013,09,6.5
LASST540000000000003,54,2013,10,6.5
LASST540000000000003,54,2013,11,6.6
LASST540000000000003,54,2013,12,6.7
LASST540000000000003,54,2014,01,6.8
LASST540000000000003,54,2014,02,6.8
LASST540000000000003,54,2014,03,6.8
LASST540000000000003,54,2014,04,6.8
LASST540000000000003,54,2014,05,6.7
LASST540000000000003,54,2014,06,6.6
LASST540000000000003,54,2014,07,6.5
LASST540000000000003,54,2014,08,6.4
LASST540000000000003,54,2014,09,6.3
LASST540000000000003,54,2014,10,6.1
LASST540000000000003,54,2014,11,6
LASST540000000000003,54,2014,12,5.9
LASST540000000000003,54,2015,01,5.9
LASST540000000000003,54,2015,02,6.1
LASST540000000000003,54,2015,03,6.6
LASST540000000000003,54,2015,04,7
LASST540000000000003,54,2015,05,7.2
LASST540000000000003,54,2015,06,7.4
LASST540000000000003,54,2015,07,7.5
LASST540000000000003,54,2015,08,7.6
LASST540000000000003,54,2015,09,7.3
LASST550000000000003,55,2006,01,4.7
LASST550000000000003,55,2006,02,4.7
LASST550000000000003,55,2006,03,4.7
LASST550000000000003,55,2006,04,4.7
LASST550000000000003,55,2006,05,4.7
LASST550000000000003,55,2006,06,4.7
LASST550000000000003,55,2006,07,4.7
LASST550000000000003,55,2006,08,4.8
LASST550000000000003,55,2006,09,4.8
LASST550000000000003,55,2006,10,4.8
LASST550000000000003,55,2006,11,4.9
LASST550000000000003,55,2006,12,4.9
LASST550000000000003,55,2007,01,4.9
LASST550000000000003,55,2007,02,4.9
LASST550000000000003,55,2007,03,4.9
LASST550000000000003,55,2007,04,4.9
LASST550000000000003,55,2007,05,4.9
LASST550000000000003,55,2007,06,5
LASST550000000000003,55,2007,07,5
LASST550000000000003,55,2007,08,5.1
LASST550000000000003,55,2007,09,5
LASST550000000000003,55,2007,10,5
LASST550000000000003,55,2007,11,4.9
LASST550000000000003,55,2007,12,4.8
LASST550000000000003,55,2008,01,4.6
LASST550000000000003,55,2008,02,4.5
LASST550000000000003,55,2008,03,4.4
LASST550000000000003,55,2008,04,4.4
LASST550000000000003,55,2008,05,4.5
LASST550000000000003,55,2008,06,4.6
LASST550000000000003,55,2008,07,4.8
LASST550000000000003,55,2008,08,5
LASST550000000000003,55,2008,09,5.2
LASST550000000000003,55,2008,10,5.6
LASST550000000000003,55,2008,11,6
LASST550000000000003,55,2008,12,6.6
LASST550000000000003,55,2009,01,7.2
LASST550000000000003,55,2009,02,7.7
LASST550000000000003,55,2009,03,8.2
LASST550000000000003,55,2009,04,8.6
LASST550000000000003,55,2009,05,8.8
LASST550000000000003,55,2009,06,8.9
LASST550000000000003,55,2009,07,9
LASST550000000000003,55,2009,08,9
LASST550000000000003,55,2009,09,9
LASST550000000000003,55,2009,10,9.1
LASST550000000000003,55,2009,11,9.1
LASST550000000000003,55,2009,12,9.2
LASST550000000000003,55,2010,01,9.2
LASST550000000000003,55,2010,02,9.1
LASST550000000000003,55,2010,03,9
LASST550000000000003,55,2010,04,8.9
LASST550000000000003,55,2010,05,8.7
LASST550000000000003,55,2010,06,8.5
LASST550000000000003,55,2010,07,8.4
LASST550000000000003,55,2010,08,8.4
LASST550000000000003,55,2010,09,8.3
